datetime,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2026-05-19 09:00:00+00:00,2133.72,2134.5,2111.25,2114.49,12094.7932,25636391.507389,117683,4515.5188,9566557.972255
2026-05-19 10:00:00+00:00,2114.49,2121.96,2106.77,2118.36,10403.7765,21994192.342333,121227,3696.3635,7816990.091262
2026-05-19 11:00:00+00:00,2118.37,2120.24,2109.22,2110.85,5522.7146,11677783.230541,71406,1904.0475,4024918.142426
2026-05-19 12:00:00+00:00,2110.85,2119.35,2108.64,2118.49,5822.6555,12316956.094562,67763,2648.7453,5603254.682209
2026-05-19 13:00:00+00:00,2118.5,2127.53,2107.65,2119.03,17708.0004,37487708.051148,219686,7874.5835,16673940.202597
2026-05-19 14:00:00+00:00,2119.02,2123.6,2094.47,2106.55,23710.8299,49963798.765925,296794,9203.6734,19394038.79216
2026-05-19 15:00:00+00:00,2106.54,2113.42,2103.58,2110.19,8637.8522,18220120.523005,136260,4523.7495,9542571.634561
2026-05-19 16:00:00+00:00,2110.2,2122.45,2107.12,2121.12,6845.5703,14471514.460709,104092,3944.288,8337867.27693
2026-05-19 17:00:00+00:00,2121.11,2125.07,2112.92,2115.75,6373.8264,13509185.265269,75676,2878.9622,6102578.121231
2026-05-19 18:00:00+00:00,2115.75,2119.62,2110.74,2115.28,5018.4948,10618282.772534,54852,2435.4469,5153636.833469
2026-05-19 19:00:00+00:00,2115.27,2123.16,2110.14,2113.15,6436.9705,13617929.864655,69025,2526.9408,5346666.863675
2026-05-19 20:00:00+00:00,2113.14,2118.82,2112.41,2118.39,2362.188,4999556.518972,28788,857.2587,1814307.08034
2026-05-19 21:00:00+00:00,2118.38,2120.59,2116.69,2116.97,3414.5351,7235069.358199,41479,1280.5506,2713198.319727
2026-05-19 22:00:00+00:00,2116.97,2116.97,2102.09,2106.4,7180.9732,15138510.16483,78955,2907.5914,6128587.515274
2026-05-19 23:00:00+00:00,2106.4,2118.68,2104.66,2111.93,4999.3771,10564646.213021,62754,2641.756,5582136.154571
2026-05-20 00:00:00+00:00,2111.93,2115.95,2103.3,2111.29,5979.5179,12612626.61679,107924,2973.1277,6272476.248627
2026-05-20 01:00:00+00:00,2111.29,2119.24,2103.29,2115.28,6978.7938,14728822.983736,135271,3691.3903,7792958.821622
2026-05-20 02:00:00+00:00,2115.28,2117.14,2106.01,2109.43,3194.6835,6744599.7501,74485,1402.9539,2962097.291188
2026-05-20 03:00:00+00:00,2109.42,2116.3,2106.1,2111.6,3161.4843,6675381.457464,56921,1673.4956,3534157.794785
2026-05-20 04:00:00+00:00,2111.6,2114.78,2107.3,2113.2,3859.8496,8151932.568313,48322,1425.5132,3010862.140521
2026-05-20 05:00:00+00:00,2113.2,2130.38,2113.2,2125.63,14210.0076,30169783.828505,106800,9097.1457,19307034.153514
2026-05-20 06:00:00+00:00,2125.63,2134.41,2125.62,2133.75,10055.3538,21426022.80492,68331,4232.7426,9018979.673222
2026-05-20 07:00:00+00:00,2133.76,2136.5,2128.51,2129.74,6989.0784,14906818.551372,54951,3044.8367,6495023.42068
2026-05-20 08:00:00+00:00,2129.75,2138.0,2128.87,2131.91,8115.6362,17311207.992715,71455,3889.2502,8297443.010088
2026-05-20 09:00:00+00:00,2131.91,2133.0,2127.7,2129.36,4337.4143,9239595.074705,44844,2256.7815,4807263.900888
2026-05-20 10:00:00+00:00,2129.36,2137.02,2129.36,2130.82,4806.969,10254376.151104,52608,2905.5522,6198039.391034
